0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,datetime,Duration,PassedTime,Step,TimeConclusion
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-24 14:01:49+01:00,404.1901,404.1901,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-16 11:11:54+01:00,0.0005,0.0,1,385.9689
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-06 10:27:49+01:00,385.9689,385.9689,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-16 11:55:48+01:00,95.2195,0.0,1,344.8932
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-29 14:38:04+01:00,344.8932,344.8932,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-20 13:58:13+01:00,0.0,-0.0,1,406.0064
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-20 14:01:14+01:00,0.0021,0.0057,2,406.0043
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-21 16:01:57+01:00,405.9986,406.0043,3,0.0057
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-30 14:07:31+01:00,0.0057,406.0064,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-21 17:08:01+01:00,0.0,0.0,1,404.8252
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-21 17:22:42+01:00,0.0102,0.0008,2,404.815
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-23 11:20:20+01:00,404.8142,404.815,3,0.0008
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-30 12:56:15+01:00,0.0008,404.8252,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-22 13:09:10+01:00,251.8712,0.0,1,214.9803
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-04-02 10:35:12+02:00,214.9803,214.9803,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-23 13:22:24+01:00,0.0,0.0,1,403.1085
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-23 13:26:08+01:00,0.0026,0.0,2,403.1059
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-23 13:55:48+01:00,403.1059,403.1059,3,0.0
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-30 15:58:36+01:00,0.0,403.1085,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-24 07:04:53+01:00,0.0,-0.0,1,405.6352
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-24 07:09:51+01:00,0.0035,0.0026,2,405.6317
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-24 10:15:14+01:00,0.1288,301.2592,3,405.5029
1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-07 12:38:51+02:00,104.058,301.2615,4,301.4449
1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-07 12:39:17+02:00,0.1834,301.4449,5,301.2615
1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-07 17:06:20+02:00,0.0023,405.5029,6,301.2592
1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-08 15:26:24+02:00,301.2566,405.6317,7,0.0026
1,2,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-02 22:19:29+01:00,0.0026,405.6352,8,-0.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-28 02:59:29+01:00,37.3135,0.0,1,363.082
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-11 00:58:59+01:00,35.6028,222.3192,2,327.4792
2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-24 03:20:44+02:00,105.0568,222.4224,3,222.4224
2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-24 05:49:18+02:00,0.1032,327.4792,4,222.3192
2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-01 12:28:56+01:00,222.3192,363.082,5,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-28 14:28:04+01:00,505.8868,0.0,1,0.0006
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-05-17 12:45:59+02:00,0.0006,0.0006,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-30 10:45:20+01:00,0.0,0.0,1,403.2271
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-30 10:56:11+01:00,0.0075,0.0031,2,403.2196
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-30 11:03:45+01:00,403.2165,403.2196,3,0.0031
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 16:12:29+01:00,0.0031,403.2271,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-03 12:13:54+01:00,174.9729,-0.0,1,199.0811
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-12 13:31:37+01:00,199.0811,199.0811,2,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-05 22:06:32+01:00,0.0,0.0,1,396.7576
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-05 22:21:19+01:00,0.0103,0.0033,2,396.7473
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-06 10:17:16+01:00,396.744,396.7473,3,0.0033
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 16:17:25+01:00,0.0033,396.7576,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-05 22:24:55+01:00,0.0,0.0,1,396.748
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-05 22:25:49+01:00,0.0006,0.0018,2,396.7474
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-06 10:24:26+01:00,396.7456,396.7474,3,0.0018
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 16:22:02+01:00,0.0018,396.748,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-10 19:01:33+01:00,0.0,0.0,1,497.9204
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-05-22 18:06:56+02:00,497.9204,497.9204,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-12 16:59:25+01:00,111.598,0.0,1,250.1221
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-09 10:16:26+01:00,250.1221,250.1221,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-13 10:01:34+01:00,0.0,0.0,1,362.0994
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-10 12:24:45+01:00,362.0994,362.0994,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-14 13:10:28+01:00,0.0723,0.0,1,411.0232
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-29 15:27:57+01:00,411.0232,411.0232,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-14 13:39:54+01:00,109.7412,0.0,1,250.1276
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-09 10:30:57+01:00,250.1276,250.1276,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-17 11:12:41+01:00,0.0,0.0,1,354.2747
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-06 17:48:18+01:00,354.2747,354.2747,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-18 10:35:34+01:00,0.0,-0.0,1,407.9998
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-18 10:46:33+01:00,0.0076,28.9398,2,407.9922
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-01 12:02:01+01:00,379.0524,407.9922,3,28.9398
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-01 10:35:17+01:00,28.9398,407.9998,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-20 11:53:13+01:00,0.0,-0.0,1,447.1594
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-20 15:54:48+01:00,0.1678,0.0003,2,446.9916
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-21 14:02:48+01:00,4.78,439.961,3,442.2116
1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-27 16:38:51+01:00,2.2506,442.2116,4,439.961
1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-04-11 16:42:15+02:00,439.9607,446.9916,5,0.0003
1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-04-11 16:42:43+02:00,0.0003,447.1594,6,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-20 17:18:05+01:00,60.0085,0.0,1,363.6169
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-19 08:18:42+01:00,363.6169,363.6169,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-21 11:44:13+01:00,0.0,-0.0,1,378.2986
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-21 11:49:53+01:00,0.0039,0.0431,2,378.2947
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-21 12:00:03+01:00,378.2516,378.2947,3,0.0431
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-03 18:54:14+01:00,0.0431,378.2986,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-24 10:44:16+01:00,325.991,0.0,1,105.0774
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-30 13:22:49+02:00,105.0774,105.0774,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-26 10:09:40+01:00,154.9969,-0.0,1,312.0553
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-30 11:05:10+02:00,0.0,124.8335,2,312.0553
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-12-07 15:57:44+01:00,187.2218,312.0553,3,124.8335
1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-05-07 12:24:46+02:00,124.8335,312.0553,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-27 09:36:28+01:00,323.0379,0.0,1,163.9604
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-05-28 10:34:01+02:00,163.9604,163.9604,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-31 11:53:06+01:00,0.0025,-0.0,1,367.4294
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-31 12:44:27+01:00,0.0332,0.0016,2,367.3962
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-01-31 12:50:48+01:00,367.3946,367.3962,3,0.0016
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-02 22:15:00+01:00,0.0016,367.4294,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-01 12:17:44+01:00,0.0,-0.0,1,370.1778
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-01 12:21:09+01:00,0.0024,0.0053,2,370.1754
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-01 12:31:33+01:00,370.1701,370.1754,3,0.0053
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 16:33:44+01:00,0.0053,370.1778,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-02 05:11:29+01:00,0.0,0.0,1,369.4638
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-02 05:16:19+01:00,0.0034,0.0011,2,369.4604
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-02 11:17:33+01:00,369.4593,369.4604,3,0.0011
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 16:19:18+01:00,0.0011,369.4638,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-02 09:17:45+01:00,0.0,0.0,1,406.1905
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-02 12:55:48+01:00,1.0528,37.055,2,405.1377
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-04 13:27:44+01:00,1.1255,40.8776,3,404.0122
1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-13 17:53:00+02:00,221.1378,107.022,4,182.8744
1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-15 10:13:21+02:00,1.6808,180.1007,5,181.1936
1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-15 10:16:36+02:00,1.0929,181.1936,6,180.1007
1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-11-23 17:44:01+01:00,73.0787,182.8744,7,107.022
1,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-02 16:48:22+01:00,66.1444,404.0122,8,40.8776
1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 10:26:00+01:00,3.8226,405.1377,9,37.055
1,2,1,2,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2012-03-14 13:52:06+01:00,37.055,406.1905,10,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-03 08:46:37+01:00,213.914,-0.0,1,219.8569
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-15 09:03:05+02:00,10.0558,44.4755,2,209.8011
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-11-23 03:06:00+01:00,68.7937,49.6135,3,141.0074
1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-11-23 03:07:23+01:00,0.001,49.6141,4,141.0064
1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-11-23 05:34:05+01:00,0.102,49.7351,5,140.9044
1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-11-23 07:01:26+01:00,8.1164,49.7372,6,132.788
1,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-01 12:46:08+01:00,62.1835,50.587,7,70.6045
1,3,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-01 12:46:34+01:00,0.0003,50.5909,8,70.6042
1,3,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-01 12:46:35+01:00,0.0,50.6027,9,70.6042
1,3,1,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-01 12:46:52+01:00,0.0002,50.6044,10,70.604
1,3,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2012-02-20 06:22:51+01:00,18.7697,50.7038,11,51.8343
1,3,1,2,1,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2012-02-21 10:23:12+01:00,1.1305,51.8343,12,50.7038
1,3,1,2,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,2012-02-21 12:46:17+01:00,0.0994,70.604,13,50.6044
1,3,1,2,1,2,1,2,1,2,1,2,1,2,0,0,0,0,0,0,0,0,2012-02-21 12:48:45+01:00,0.0017,70.6042,14,50.6027
1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,0,0,0,0,0,0,0,2012-02-21 13:05:44+01:00,0.0118,70.6042,15,50.5909
1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,3,0,0,0,0,0,0,2012-02-21 13:11:24+01:00,0.0039,70.6045,16,50.587
1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,0,0,0,0,0,2012-02-22 09:35:04+01:00,0.8498,132.788,17,49.7372
1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,2,0,0,0,0,2012-02-22 09:38:05+01:00,0.0021,140.9044,18,49.7351
1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,2,1,0,0,0,2012-02-22 12:32:16+01:00,0.121,141.0064,19,49.6141
1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,2,1,2,0,0,2012-02-22 12:33:12+01:00,0.0006,141.0074,20,49.6135
1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,2,1,2,1,0,2012-02-22 12:33:56+01:00,5.138,209.8011,21,44.4755
1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,2,1,2,1,3,2012-04-12 04:16:30+02:00,44.4755,219.8569,22,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-04 14:21:41+01:00,36.951,0.0,1,353.053
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-29 14:27:21+01:00,353.053,353.053,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-08 16:10:53+01:00,41.0528,0.0,1,329.9712
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-14 16:45:26+01:00,329.9712,329.9712,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 08:09:38+01:00,363.2706,0.0,1,0.0013
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-08 14:41:05+01:00,0.0013,0.0013,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 13:11:43+01:00,0.0,0.0,1,356.9887
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 14:09:10+01:00,5.0399,344.1143,2,351.9488
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-15 14:42:18+01:00,7.8345,351.9488,3,344.1143
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-02 12:55:27+01:00,344.1143,356.9887,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-10 15:22:20+01:00,376.005,0.0,1,0.0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-21 15:29:35+01:00,0.0,0.0,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 08:51:55+01:00,0.0,0.0,1,348.1634
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 09:05:00+01:00,0.0091,0.0015,2,348.1543
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 10:22:59+01:00,348.1528,348.1543,3,0.0015
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-30 12:47:13+01:00,0.0015,348.1634,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 13:36:35+01:00,253.0988,0.0,1,173.6995
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-04-18 09:46:11+02:00,173.6995,173.6995,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-16 16:40:03+01:00,330.7443,-0.0,1,5.1882
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-18 15:02:50+01:00,5.1882,5.1882,2,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 06:03:37+01:00,0.0,0.0,1,353.6593
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 06:09:51+01:00,0.0043,0.0008,2,353.655
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 10:31:26+01:00,353.6542,353.655,3,0.0008
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 21:53:03+01:00,0.0008,353.6593,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 06:16:59+01:00,0.0,0.0,1,346.2821
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 06:21:17+01:00,0.003,0.0002,2,346.2791
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 10:35:13+01:00,346.2789,346.2791,3,0.0002
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-30 13:03:12+01:00,0.0002,346.2821,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 11:21:02+01:00,0.0,0.0,1,353.3844
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 11:25:40+01:00,0.0032,0.0022,2,353.3812
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-18 11:38:02+01:00,0.0093,87.3755,3,353.3719
1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-14 20:21:36+02:00,238.3212,108.3018,4,115.0507
1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-14 20:21:55+02:00,6.7489,115.0507,5,108.3018
1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-11-11 11:33:54+01:00,20.9263,353.3719,6,87.3755
1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 20:31:31+01:00,87.3733,353.3812,7,0.0022
1,2,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 20:34:44+01:00,0.0022,353.3844,8,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-21 06:53:37+01:00,0.0,0.0,1,350.5801
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-21 07:05:37+01:00,0.0083,0.0061,2,350.5718
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-21 12:18:48+01:00,350.5657,350.5718,3,0.0061
1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-02-06 20:48:59+01:00,0.0061,350.5801,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-21 09:38:30+01:00,289.2,-0.0,1,25.962
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-02 13:31:52+01:00,25.962,25.962,2,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-22 15:10:55+01:00,0.0,0.0,1,317.8264
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-06 11:00:53+01:00,317.8264,317.8264,2,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-22 15:33:56+01:00,0.0,-0.0,1,341.9359
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-22 15:37:10+01:00,0.0022,0.0014,2,341.9337
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-02-22 15:37:57+01:00,13.7911,294.1037,3,328.1426
1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-08 10:37:05+01:00,0.0005,328.0567,4,328.1421
1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-03-08 10:38:06+01:00,0.0854,328.1421,5,328.0567
1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-11 12:32:26+02:00,33.953,328.1426,6,294.1037
1,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-04-11 23:25:11+02:00,294.1023,341.9337,7,0.0014
1,2,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-01-30 14:01:46+01:00,0.0014,341.9359,8,-0.0
