0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,datetime,Duration,PassedTime,Step,TimeConclusion
1,2,8,3,2,3,5,0,0,0,0,0,0,0,0,2010-05-21 13:36:47,15.0002,43.0238,7,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-08 13:03:59,0.0,0.0,1,47.1583
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-08 13:04:15,0.0002,15.0002,2,47.1581
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-10 16:51:38,32.1579,47.1581,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-25 16:51:55,15.0002,47.1583,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 06:58:27,0.0,-0.0,1,33.3775
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 07:43:14,0.0311,30.0003,2,33.3464
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 15:34:50,0.3275,30.0005,3,33.0189
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 16:01:24,3.0184,33.0189,4,30.0005
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2010-04-12 16:01:41,0.0002,33.3464,5,30.0003
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2010-05-12 16:02:05,30.0003,33.3775,6,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 07:36:35,4.3361,-0.0,1,28.6666
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-14 09:22:18,0.7374,27.9291,2,27.9292
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-14 09:22:26,0.0001,27.9292,3,27.9291
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-12 07:40:24,27.9291,28.6666,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 07:37:43,5.314,0.0,1,25.7685
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-14 15:13:59,0.0028,25.7656,2,25.7657
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-14 15:14:04,0.0001,25.7657,3,25.7656
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-10 09:36:35,25.7656,25.7685,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 07:55:35,0.0,0.0,1,46.1237
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 15:40:09,3.3226,15.0002,2,42.8011
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-10 10:53:25,27.8009,42.8011,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-25 10:53:40,15.0002,46.1237,4,0.0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 14:45:30,0.0,-0.0,1,33.0033
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 15:34:11,0.0338,30.002,2,32.9695
6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 07:36:49,2.6685,30.301,3,30.301
6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 14:47:21,0.299,32.9695,4,30.002
6,1,2,3,5,0,0,0,0,0,0,0,0,0,0,2010-05-12 14:50:16,30.002,33.0033,5,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-09 15:09:04,0.0021,0.0,1,52.9972
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-12 13:24:44,32.9254,15.0002,2,20.0718
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-12 13:24:51,0.0001,15.0003,3,20.0717
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2010-05-17 15:07:43,5.0714,20.0717,4,15.0003
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2010-05-17 15:07:49,0.0001,20.0718,5,15.0002
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2010-06-01 15:08:06,15.0002,52.9972,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 07:41:13,0.0,-0.0,1,46.0072
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 07:41:21,0.0001,34.985,2,46.0071
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-23 08:13:13,11.0221,46.0071,3,34.985
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-28 07:51:36,34.985,46.0072,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 07:42:44,0.0,0.0,1,44.0054
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-13 09:55:27,1.0922,33.0089,2,42.9132
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-23 07:37:39,9.9043,42.9132,3,33.0089
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-26 07:50:26,33.0089,44.0054,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 07:51:54,0.0,-0.0,1,37.0676
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 09:14:26,22.0573,15.0002,2,15.0103
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 09:28:55,0.0101,15.0103,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-19 09:29:09,15.0002,37.0676,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 09:39:32,0.0,0.0,1,32.2043
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-29 14:33:17,17.204,15.0002,2,15.0003
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-29 14:33:23,0.0001,15.0003,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-14 14:33:43,15.0002,32.2043,4,0.0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 12:55:33,0.0,-0.0,1,31.0042
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 12:56:48,0.0009,31.0007,2,31.0033
6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 12:56:56,0.0001,31.0032,3,31.0032
6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 13:00:32,0.0025,31.0033,4,31.0007
6,1,2,3,5,0,0,0,0,0,0,0,0,0,0,2010-05-13 13:01:33,31.0007,31.0042,5,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-12 14:11:10,0.0,0.0,1,59.7109
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-26 13:27:04,13.9694,15.0002,2,45.7415
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-26 13:28:33,0.001,15.0003,3,45.7405
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2010-05-27 07:14:22,30.7402,45.7405,4,15.0003
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2010-05-27 07:14:34,0.0001,45.7415,5,15.0002
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2010-06-11 07:14:49,15.0002,59.7109,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-13 08:01:03,0.0,-0.0,1,59.2366
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-12 13:41:21,29.2363,30.0003,2,30.0003
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-12 13:41:25,0.0,30.0003,3,30.0003
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-11 13:41:50,30.0003,59.2366,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-13 09:52:20,0.0,-0.0,1,44.0054
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-13 14:33:13,0.1951,43.8094,2,43.8103
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-13 14:33:17,0.0,43.8095,3,43.8103
1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2010-04-13 14:34:02,0.0005,43.8095,4,43.8098
1,2,3,2,8,0,0,0,0,0,0,0,0,0,0,2010-04-13 14:34:05,0.0,43.8098,5,43.8098
1,2,3,2,8,3,0,0,0,0,0,0,0,0,0,2010-04-13 14:34:09,0.0,43.8098,6,43.8098
1,2,3,2,8,3,2,0,0,0,0,0,0,0,0,2010-04-13 14:34:31,0.0003,43.8098,7,43.8095
1,2,3,2,8,3,2,8,0,0,0,0,0,0,0,2010-04-13 14:34:35,0.0,43.8103,8,43.8095
1,2,3,2,8,3,2,8,3,0,0,0,0,0,0,2010-04-13 14:34:46,0.0001,43.8103,9,43.8094
1,2,3,2,8,3,2,8,3,5,0,0,0,0,0,2010-05-27 10:00:22,43.8094,44.0054,10,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-13 10:17:23,0.0,0.0,1,31.0021
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-14 07:25:56,0.8809,30.0756,2,30.1212
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-14 08:31:36,0.0456,30.1212,3,30.0756
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-14 10:20:26,30.0756,31.0021,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-14 09:07:44,20.2936,0.0,1,30.0005
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 16:10:37,0.0001,30.0003,2,30.0004
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 16:10:42,0.0001,30.0004,3,30.0003
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-03 16:11:09,30.0003,30.0005,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-14 15:27:29,0.0,0.0,1,33.976
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-03 14:52:34,18.9758,15.0002,2,15.0002
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-03 14:52:38,0.0,15.0002,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-18 14:52:52,15.0002,33.976,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-15 07:13:46,0.0,0.0,1,42.3035
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-27 14:30:12,12.3031,30.0003,2,30.0004
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-27 14:30:18,0.0001,30.0004,3,30.0003
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-27 14:30:44,30.0003,42.3035,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-15 07:49:20,0.0,0.0,1,44.0012
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-15 07:51:40,0.0016,43.9994,2,43.9996
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-15 07:51:55,0.0002,43.9996,3,43.9994
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-29 07:51:02,43.9994,44.0012,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-15 09:52:21,0.0,0.0,1,49.051
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-03 12:47:13,18.1214,30.0003,2,30.9296
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 11:05:25,0.9293,30.9296,3,30.0003
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-03 11:05:48,30.0003,49.051,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-15 13:49:28,0.0,0.0,1,48.0008
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-15 14:16:15,0.0186,47.9821,2,47.9822
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-15 14:16:26,0.0001,47.9822,3,47.9821
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-02 13:50:37,47.9821,48.0008,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-16 07:38:20,0.0,0.0,1,48.0016
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-16 08:39:25,0.0424,47.7788,2,47.9592
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-16 09:49:36,0.0487,47.7788,3,47.9105
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2010-04-16 12:59:13,0.1317,47.9105,4,47.7788
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2010-04-16 12:59:17,0.0,47.9592,5,47.7788
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2010-06-03 07:40:49,47.7788,48.0016,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-16 07:40:38,0.0,0.0,1,48.2778
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 09:58:40,18.0959,15.0002,2,30.1819
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 10:26:16,0.0192,15.0003,3,30.1627
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2010-05-19 14:20:09,15.1624,30.1627,4,15.0003
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2010-05-19 14:20:19,0.0001,30.1819,5,15.0002
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2010-06-03 14:20:38,15.0002,48.2778,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-19 07:44:31,0.0,0.0,1,37.0043
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-19 09:15:20,0.0631,36.9337,2,36.9412
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-19 09:26:05,0.0075,36.9412,3,36.9337
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-26 07:50:40,36.9337,37.0043,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-19 07:56:52,0.0,0.0,1,46.0017
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-20 07:57:27,31.0004,15.0001,2,15.0013
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-20 07:59:08,0.0012,15.0013,3,15.0001
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-04 07:59:18,15.0001,46.0017,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-19 10:48:19,0.0,0.0,1,43.2268
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-01 16:10:52,43.224,0.0028,2,0.0028
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-01 16:14:57,0.0028,43.2268,3,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-19 12:49:41,0.0,0.0,1,46.0011
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 09:03:49,1.8431,43.1999,2,44.158
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 12:29:17,0.1427,43.9372,3,44.0153
1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 14:21:45,0.0781,44.0153,4,43.9372
1,2,3,2,3,0,0,0,0,0,0,0,0,0,0,2010-04-22 08:03:28,0.7373,44.158,5,43.1999
1,2,3,2,3,5,0,0,0,0,0,0,0,0,0,2010-06-04 12:51:21,43.1999,46.0011,6,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-19 15:41:52,0.0,0.0,1,31.006
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-20 07:20:23,0.6517,28.0567,2,30.3543
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-22 14:28:57,2.2976,30.3543,3,28.0567
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-20 15:50:37,28.0567,31.006,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-20 13:31:56,0.0,0.0,1,31.0059
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-20 14:19:41,0.0332,30.9727,2,30.9727
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-20 14:19:45,0.0,30.9727,3,30.9727
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-21 13:40:28,30.9727,31.0059,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-20 14:22:14,0.0,0.0,1,31.0056
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 13:06:28,0.9474,30.058,2,30.0582
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 13:06:45,0.0002,30.0582,3,30.058
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-21 14:30:12,30.058,31.0056,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-20 14:27:40,0.0,0.0,1,59.0026
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-26 09:28:33,5.7923,53.2102,2,53.2103
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-26 09:28:39,0.0001,53.2103,3,53.2102
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-18 14:31:20,53.2102,59.0026,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-20 14:29:47,0.0,-0.0,1,58.7372
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-03 08:00:57,43.73,15.0002,2,15.0072
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-03 08:10:58,0.007,15.0072,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-18 08:11:19,15.0002,58.7372,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-20 14:40:01,0.0,0.0,1,31.0073
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-30 15:53:17,10.0509,16.9754,2,20.9564
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 15:25:52,3.981,20.9564,3,16.9754
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-21 14:50:26,16.9754,31.0073,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 12:38:40,0.0,-0.0,1,42.1301
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-26 09:24:02,4.8648,15.0002,2,37.2653
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-26 12:25:34,0.1261,15.0727,3,37.1392
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2010-05-18 14:01:17,22.0665,37.1392,4,15.0727
1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,2010-05-18 15:45:39,0.0725,37.2653,5,15.0002
1,2,4,2,3,5,0,0,0,0,0,0,0,0,0,2010-06-02 15:45:58,15.0002,42.1301,6,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 13:54:59,0.0,0.0,1,44.0038
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 13:58:43,0.0026,43.9868,2,44.0012
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 13:58:54,0.0144,44.0012,3,43.9868
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-04 14:00:22,43.9868,44.0038,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 14:28:55,0.0,0.0,1,31.0012
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-26 08:28:28,4.7497,26.2493,2,26.2515
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-26 08:31:36,0.0022,26.2515,3,26.2493
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-22 14:30:35,26.2493,31.0012,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 15:25:43,6.9985,0.0,1,26.6917
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-28 15:24:30,0.0007,15.0002,2,26.691
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-10 07:59:14,11.6908,26.691,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-25 07:59:34,15.0002,26.6917,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 15:28:50,0.0,0.0,1,35.947
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-12 13:26:15,20.9149,15.0001,2,15.0321
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-12 14:12:21,0.032,15.0321,3,15.0001
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-27 14:12:33,15.0001,35.947,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 15:42:16,0.0,0.0,1,34.7636
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-22 09:24:30,0.7377,15.0002,2,34.0259
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-23 07:22:48,0.9155,15.0003,3,33.1104
1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2010-04-28 10:17:11,5.1211,27.9568,4,27.9893
1,2,4,2,4,0,0,0,0,0,0,0,0,0,0,2010-04-28 11:04:00,0.0325,27.9893,5,27.9568
1,2,4,2,4,2,0,0,0,0,0,0,0,0,0,2010-05-11 10:01:21,12.9565,33.1104,6,15.0003
1,2,4,2,4,2,3,0,0,0,0,0,0,0,0,2010-05-11 10:01:26,0.0001,34.0259,7,15.0002
1,2,4,2,4,2,3,5,0,0,0,0,0,0,0,2010-05-26 10:01:40,15.0002,34.7636,8,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 15:50:40,0.0,-0.0,1,43.7028
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-17 15:41:42,25.9938,15.0002,2,17.709
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-20 08:42:23,2.7088,17.709,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-04 08:42:39,15.0002,43.7028,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 15:53:03,0.0,0.0,1,32.7257
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-24 09:17:47,32.7255,0.0001,2,0.0002
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-24 09:17:57,0.0001,0.0002,3,0.0001
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-05-24 09:18:07,0.0001,32.7257,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 16:26:27,0.0,0.0,1,44.0044
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 13:24:10,12.8734,30.0002,2,31.131
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-05 16:32:34,1.1308,31.131,3,30.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-04 16:32:55,30.0002,44.0044,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-21 16:36:39,40.6938,0.0,1,15.0008
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-01 09:16:04,0.0003,15.0002,2,15.0005
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-01 09:16:31,0.0003,15.0005,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-16 09:16:45,15.0002,15.0008,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-22 07:25:04,0.0,0.0,1,48.0039
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-22 07:38:05,0.009,37.0158,2,47.9949
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-03 07:08:01,10.9791,47.9949,3,37.0158
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-09 07:30:50,37.0158,48.0039,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-22 07:26:21,0.0,0.0,1,55.3424
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-17 15:39:01,25.3421,30.0002,2,30.0003
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-17 15:39:10,0.0001,30.0003,3,30.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-16 15:39:30,30.0002,55.3424,4,0.0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-22 13:32:29,0.0,-0.0,1,42.0486
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-22 13:33:11,0.0005,15.0002,2,42.0481
6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-04 13:50:07,12.0118,30.0363,3,30.0363
6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2010-05-19 14:42:03,15.0361,42.0481,4,15.0002
6,1,2,3,5,0,0,0,0,0,0,0,0,0,0,2010-06-03 14:42:19,15.0002,42.0486,5,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-22 14:44:36,0.0,0.0,1,48.0703
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-21 07:27:03,28.6961,15.0001,2,19.3742
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-25 16:25:45,4.3741,19.3742,3,15.0001
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-09 16:25:56,15.0001,48.0703,4,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-23 09:22:32,0.0,-0.0,1,41.9725
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-20 08:42:16,26.972,15.0002,2,15.0005
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-20 08:42:43,0.0003,15.0005,3,15.0002
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-04 08:42:59,15.0002,41.9725,4,-0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-23 09:31:20,0.0,0.0,1,54.2153
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-17 14:39:38,24.2141,30.0003,2,30.0012
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2010-05-17 14:40:59,0.0009,30.0012,3,30.0003
1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,2010-06-16 14:41:29,30.0003,54.2153,4,0.0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-23 10:20:28,0.0,0.0,1,36.213
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-23 10:21:12,0.0005,15.0002,2,36.2125
6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-27 10:32:20,4.0077,15.0061,3,32.2048
6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2010-04-28 09:24:46,0.9531,29.275,4,31.2517
6,1,2,3,2,0,0,0,0,0,0,0,0,0,0,2010-04-29 13:07:31,1.1547,30.097,5,30.097
6,1,2,3,2,4,0,0,0,0,0,0,0,0,0,2010-04-30 08:51:12,0.822,31.2517,6,29.275
6,1,2,3,2,4,2,0,0,0,0,0,0,0,0,2010-05-14 15:18:25,14.2689,32.2048,7,15.0061
6,1,2,3,2,4,2,3,0,0,0,0,0,0,0,2010-05-14 15:26:54,0.0059,36.2125,8,15.0002
