CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix
1-400351079,accepted,7 days 03:47:26,2010-09-09 09:24:32+00:00,7.1579,521.7114,0.0,1,accepted
1-400351079,completed,521 days 17:04:24,2012-02-20 06:16:22+00:00,521.7114,0.0,521.7114,2,"accepted,completed"
1-400528782,accepted,0 days 00:00:00,2010-09-09 14:58:05+00:00,0.0,529.975,0.0,1,accepted
1-400528782,completed,425 days 22:11:25,2011-11-09 13:09:30+00:00,425.9246,104.0504,0.0,2,"accepted,completed"
1-400528782,accepted,104 days 01:12:37,2011-11-09 13:49:03+00:00,104.0504,0.0,104.0504,3,"accepted,completed,accepted"
1-400528782,completed,0 days 00:00:01,2012-02-21 14:22:08+00:00,0.0,0.0,529.975,4,"accepted,completed,accepted,completed"
1-402212071,accepted,104 days 01:57:21,2010-09-16 08:24:07+00:00,104.0815,383.1443,0.0,1,accepted
1-402212071,completed,383 days 03:27:47,2012-01-16 13:49:15+00:00,383.1443,0.0,383.1443,2,"accepted,completed"
1-402328919,accepted,0 days 00:00:00,2010-09-16 14:39:32+00:00,0.0,620.7448,0.0,1,accepted
1-402328919,completed,620 days 17:52:30,2012-05-29 08:32:02+00:00,620.7448,0.0,620.7448,2,"accepted,completed"
1-402612770,accepted,0 days 00:00:00,2010-09-17 12:45:48+00:00,0.0,494.0686,-0.0,1,accepted
1-402612770,queued,0 days 00:09:55,2010-09-17 12:55:43+00:00,0.0069,494.0617,68.1901,2,"accepted,queued"
1-402612770,accepted,425 days 20:55:06,2010-09-18 16:06:57+00:00,425.8716,68.1901,494.0617,3,"accepted,queued,accepted"
1-402612770,completed,68 days 04:33:44,2012-01-24 14:24:33+00:00,68.1901,-0.0,494.0686,4,"accepted,queued,accepted,completed"
1-403006315,accepted,0 days 00:00:00,2010-09-20 12:15:00+00:00,0.0,497.864,0.0,1,accepted
1-403006315,queued,0 days 00:09:14,2010-09-20 12:24:14+00:00,0.0064,497.8576,0.0031,2,"accepted,queued"
1-403006315,accepted,3 days 19:29:35,2010-09-20 12:42:52+00:00,3.8122,494.0454,494.0058,3,"accepted,queued,accepted"
1-403006315,queued,0 days 00:56:59,2010-09-24 08:50:48+00:00,0.0396,494.0058,494.0454,4,"accepted,queued,accepted,queued"
1-403006315,accepted,494 days 00:03:50,2010-09-24 16:28:46+00:00,494.0027,0.0031,497.8576,5,"accepted,queued,accepted,queued,accepted"
1-403006315,completed,0 days 00:04:26,2012-01-31 08:59:04+00:00,0.0031,0.0,497.864,6,"accepted,queued,accepted,queued,accepted,completed"
1-404005175,accepted,72 days 21:55:53,2010-09-23 14:32:09+00:00,72.9138,416.9432,0.0,1,accepted
1-404005175,completed,416 days 22:38:09,2012-01-26 11:06:11+00:00,416.9432,0.0,416.9432,2,"accepted,completed"
1-404084309,accepted,523 days 20:34:25,2010-09-23 17:58:12+00:00,523.8572,0.0,0.0,1,accepted
1-404084309,completed,0 days 00:00:01,2012-02-29 14:32:38+00:00,0.0,0.0,0.0,2,"accepted,completed"
1-404736991,accepted,0 days 00:00:00,2010-09-27 12:55:41+00:00,0.0,520.1748,-0.0,1,accepted
1-404736991,queued,0 days 03:36:24,2010-09-27 16:32:05+00:00,0.1503,520.0245,0.0023,2,"accepted,queued"
1-404736991,accepted,1 days 15:21:07,2010-09-29 07:53:12+00:00,1.6397,518.3848,474.2185,3,"accepted,queued,accepted"
1-404736991,queued,0 days 00:02:19,2010-09-29 07:55:31+00:00,0.0016,518.3832,474.2318,4,"accepted,queued,accepted,queued"
1-404736991,accepted,23 days 06:36:04,2010-10-22 14:31:35+00:00,23.275,495.1082,489.222,5,"accepted,queued,accepted,queued,accepted"
1-404736991,queued,5 days 21:16:06,2010-10-28 11:47:41+00:00,5.8862,489.222,495.1082,6,"accepted,queued,accepted,queued,accepted,queued"
1-404736991,accepted,14 days 23:45:55,2010-11-12 11:33:36+00:00,14.9902,474.2318,518.3832,7,"accepted,queued,accepted,queued,accepted,queued,accepted"
1-404736991,queued,0 days 00:19:07,2010-11-12 11:52:43+00:00,0.0133,474.2185,518.3848,8,"accepted,queued,accepted,queued,accepted,queued,accepted,queued"
1-404736991,accepted,474 days 05:11:23,2010-11-16 10:09:29+00:00,474.2162,0.0023,520.0245,9,"accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted"
1-404736991,completed,0 days 00:03:22,2012-02-29 17:07:28+00:00,0.0023,-0.0,520.1748,10,"accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted,completed"
1-405112616,accepted,548 days 22:19:43,2010-09-28 14:22:31+00:00,548.9304,58.827,0.0,1,accepted
1-405112616,completed,58 days 19:50:51,2012-05-28 08:33:05+00:00,58.827,0.0,58.827,2,"accepted,completed"
1-405248961,accepted,0 days 00:00:00,2010-09-29 07:16:42+00:00,0.0,506.3591,-0.0,1,accepted
1-405248961,queued,0 days 00:06:08,2010-09-29 07:22:50+00:00,0.0043,506.3548,52.2999,2,"accepted,queued"
1-405248961,accepted,454 days 01:19:03,2010-09-29 12:14:49+00:00,454.0549,52.2999,506.3548,3,"accepted,queued,accepted"
1-405248961,completed,52 days 07:11:48,2012-02-17 15:53:41+00:00,52.2999,-0.0,506.3591,4,"accepted,queued,accepted,completed"
1-406010922,accepted,493 days 02:58:50,2010-10-01 11:18:17+00:00,493.1242,98.8874,0.0,1,accepted
1-406010922,queued,78 days 21:02:15,2012-04-25 11:19:22+00:00,78.8766,20.0108,0.0,2,"accepted,queued"
1-406010922,accepted,20 days 00:15:30,2012-04-25 11:32:24+00:00,20.0108,0.0,20.0108,3,"accepted,queued,accepted"
1-406010922,completed,0 days 00:00:01,2012-05-15 11:34:53+00:00,0.0,0.0,98.8874,4,"accepted,queued,accepted,completed"
1-406066421,accepted,0 days 00:00:00,2010-10-01 12:31:57+00:00,0.0,459.9593,-0.0,1,accepted
1-406066421,queued,0 days 00:14:43,2010-10-01 12:46:40+00:00,0.0102,459.9491,201.0952,2,"accepted,queued"
1-406066421,accepted,258 days 20:29:39,2010-10-01 13:12:48+00:00,258.8539,201.0952,459.9491,3,"accepted,queued,accepted"
1-406066421,completed,201 days 02:17:08,2012-01-04 11:33:27+00:00,201.0952,-0.0,459.9593,4,"accepted,queued,accepted,completed"
1-406852699,accepted,554 days 02:01:52,2010-10-05 12:39:09+00:00,554.0846,0.0002,-0.0,1,accepted
1-406852699,completed,0 days 00:00:17,2012-04-11 14:41:18+00:00,0.0002,-0.0,0.0002,2,"accepted,completed"
1-406875315,accepted,385 days 17:08:02,2010-10-05 13:08:44+00:00,385.7139,120.381,0.0,1,accepted
1-406875315,queued,84 days 05:44:31,2012-01-18 12:01:17+00:00,84.2392,36.1418,7.9827,2,"accepted,queued"
1-406875315,accepted,28 days 03:49:02,2012-02-15 15:46:11+00:00,28.1591,7.9827,36.1418,3,"accepted,queued,accepted"
1-406875315,completed,7 days 23:35:07,2012-02-23 15:25:26+00:00,7.9827,0.0,120.381,4,"accepted,queued,accepted,completed"
1-407517548,accepted,370 days 02:09:06,2010-10-07 13:39:55+00:00,370.0897,91.0187,-0.0,1,accepted
1-407517548,completed,91 days 00:26:58,2012-01-11 16:15:59+00:00,91.0187,-0.0,91.0187,2,"accepted,completed"
1-407737529,accepted,0 days 00:00:00,2010-10-08 08:56:03+00:00,0.0,521.1309,-0.0,1,accepted
1-407737529,queued,3 days 23:51:25,2010-10-12 08:47:28+00:00,3.994,517.1369,82.0092,2,"accepted,queued"
1-407737529,accepted,435 days 03:03:52,2010-10-12 20:45:29+00:00,435.1277,82.0092,517.1369,3,"accepted,queued,accepted"
1-407737529,completed,82 days 00:13:13,2012-03-12 12:04:33+00:00,82.0092,-0.0,521.1309,4,"accepted,queued,accepted,completed"
1-407876996,accepted,0 days 00:00:00,2010-10-08 15:16:15+00:00,0.0,474.91,0.0,1,accepted
1-407876996,queued,0 days 00:03:13,2010-10-08 15:19:28+00:00,0.0022,474.9078,0.0,2,"accepted,queued"
1-407876996,accepted,474 days 21:47:16,2012-01-26 13:06:44+00:00,474.9078,0.0,474.9078,3,"accepted,queued,accepted"
1-407876996,completed,0 days 00:00:04,2012-01-26 13:06:48+00:00,0.0,0.0,474.91,4,"accepted,queued,accepted,completed"
1-408853759,accepted,0 days 00:00:00,2010-10-13 13:25:40+00:00,0.0,478.8529,-0.0,1,accepted
1-408853759,queued,0 days 00:02:03,2010-10-13 13:27:43+00:00,0.0014,478.8515,0.0023,2,"accepted,queued"
1-408853759,accepted,478 days 20:22:55,2010-10-13 14:07:09+00:00,478.8492,0.0023,478.8515,3,"accepted,queued,accepted"
1-408853759,completed,0 days 00:03:15,2012-02-04 09:53:53+00:00,0.0023,-0.0,478.8529,4,"accepted,queued,accepted,completed"
1-409247778,accepted,0 days 00:00:00,2010-10-14 14:01:51+00:00,0.0,477.8391,-0.0,1,accepted
1-409247778,queued,0 days 00:03:10,2010-10-14 14:05:01+00:00,0.0022,477.8369,0.0112,2,"accepted,queued"
1-409247778,accepted,477 days 19:49:03,2010-10-15 10:48:49+00:00,477.8257,0.0112,477.8369,3,"accepted,queued,accepted"
1-409247778,completed,0 days 00:16:10,2012-02-04 10:10:14+00:00,0.0112,-0.0,477.8391,4,"accepted,queued,accepted,completed"
1-409309026,accepted,515 days 15:30:50,2010-10-14 15:44:01+00:00,515.6464,0.0009,0.0,1,accepted
1-409309026,completed,0 days 00:01:21,2012-03-13 07:16:12+00:00,0.0009,0.0,0.0009,2,"accepted,completed"
1-410929705,accepted,0 days 00:00:00,2010-10-19 13:04:28+00:00,0.0,467.9567,0.0,1,accepted
1-410929705,queued,0 days 00:16:17,2010-10-19 13:20:45+00:00,0.0113,467.9454,0.0002,2,"accepted,queued"
1-410929705,accepted,467 days 22:41:08,2010-10-19 15:13:27+00:00,467.9452,0.0002,467.9454,3,"accepted,queued,accepted"
1-410929705,completed,0 days 00:00:15,2012-01-30 12:02:08+00:00,0.0002,0.0,467.9567,4,"accepted,queued,accepted,completed"
1-411078092,accepted,0 days 00:00:00,2010-10-19 16:24:16+00:00,0.0,472.7962,-0.0,1,accepted
1-411078092,queued,0 days 00:04:28,2010-10-19 16:28:44+00:00,0.0031,472.7931,0.0546,2,"accepted,queued"
1-411078092,accepted,472 days 17:43:30,2010-10-20 15:19:49+00:00,472.7385,0.0546,472.7931,3,"accepted,queued,accepted"
1-411078092,completed,0 days 01:18:41,2012-02-04 11:30:55+00:00,0.0546,-0.0,472.7962,4,"accepted,queued,accepted,completed"
1-413205820,accepted,345 days 09:14:04,2010-10-25 11:53:47+00:00,345.3848,90.6563,-0.0,1,accepted
1-413205820,queued,0 days 00:00:08,2011-10-05 21:07:59+00:00,0.0001,90.6562,28.6815,2,"accepted,queued"
1-413205820,accepted,61 days 23:23:34,2011-10-06 18:05:33+00:00,61.9747,28.6815,90.6562,3,"accepted,queued,accepted"
1-413205820,completed,28 days 16:21:24,2012-01-04 12:52:57+00:00,28.6815,-0.0,90.6563,4,"accepted,queued,accepted,completed"
1-413276708,accepted,0 days 00:20:04,2010-10-25 13:20:49+00:00,0.0139,568.0322,0.0,1,accepted
1-413276708,completed,568 days 00:46:21,2012-05-15 14:27:14+00:00,568.0322,0.0,568.0322,2,"accepted,completed"
1-413665008,accepted,0 days 00:00:00,2010-10-26 07:14:34+00:00,0.0,581.0488,0.0,1,accepted
1-413665008,completed,581 days 01:10:12,2012-05-29 08:24:46+00:00,581.0488,0.0,581.0488,2,"accepted,completed"
1-415000020,accepted,0 days 00:00:00,2010-10-29 09:39:08+00:00,0.0,460.1402,0.0,1,accepted
1-415000020,queued,0 days 00:05:16,2010-10-29 09:44:24+00:00,0.0037,460.1365,0.0002,2,"accepted,queued"
1-415000020,accepted,2 days 21:52:43,2010-11-01 07:37:07+00:00,2.9116,457.2249,457.1251,3,"accepted,queued,accepted"
1-415000020,queued,0 days 02:23:39,2010-11-01 10:00:46+00:00,0.0998,457.1251,457.2249,4,"accepted,queued,accepted,queued"
1-415000020,accepted,457 days 02:59:48,2011-09-08 09:19:39+00:00,457.1249,0.0002,460.1365,5,"accepted,queued,accepted,queued,accepted"
1-415000020,completed,0 days 00:00:20,2012-02-01 13:00:54+00:00,0.0002,0.0,460.1402,6,"accepted,queued,accepted,queued,accepted,completed"
1-415946366,accepted,472 days 02:16:20,2010-11-02 12:25:54+00:00,472.0947,0.0,0.0,1,accepted
1-415946366,completed,0 days 00:00:02,2012-02-17 14:42:16+00:00,0.0,0.0,0.0,2,"accepted,completed"
1-415822336,accepted,0 days 01:48:07,2010-11-03 07:04:02+00:00,0.0751,475.2246,0.0,1,accepted
1-415822336,queued,21 days 03:48:59,2010-11-24 12:41:08+00:00,21.159,454.0656,0.0,2,"accepted,queued"
1-415822336,accepted,0 days 00:09:54,2010-11-24 12:50:59+00:00,0.0069,454.0587,453.0266,3,"accepted,queued,accepted"
1-415822336,queued,0 days 00:17:51,2010-11-24 13:08:53+00:00,0.0124,454.0463,454.0447,4,"accepted,queued,accepted,queued"
1-415822336,accepted,0 days 00:02:17,2010-11-24 13:11:07+00:00,0.0016,454.0447,454.0463,5,"accepted,queued,accepted,queued,accepted"
1-415822336,queued,1 days 00:26:03,2010-11-25 13:37:13+00:00,1.0181,453.0266,454.0587,6,"accepted,queued,accepted,queued,accepted,queued"
1-415822336,accepted,453 days 00:38:16,2010-11-25 13:38:42+00:00,453.0266,0.0,454.0656,7,"accepted,queued,accepted,queued,accepted,queued,accepted"
1-415822336,completed,0 days 00:00:02,2012-02-21 14:15:31+00:00,0.0,0.0,475.2246,8,"accepted,queued,accepted,queued,accepted,queued,accepted,completed"
1-416247009,accepted,331 days 00:02:53,2010-11-03 10:05:57+00:00,331.002,171.0456,-0.0,1,accepted
1-416247009,completed,171 days 01:05:42,2012-03-19 11:14:32+00:00,171.0456,-0.0,171.0456,2,"accepted,completed"
1-417868043,accepted,0 days 00:00:00,2010-11-08 10:27:05+00:00,0.0,448.069,-0.0,1,accepted
1-417868043,queued,0 days 00:03:15,2010-11-08 10:30:20+00:00,0.0023,448.0667,0.0003,2,"accepted,queued"
1-417868043,accepted,3 days 03:50:21,2010-11-08 10:55:05+00:00,3.16,444.9067,348.0558,3,"accepted,queued,accepted"
1-417868043,queued,0 days 00:00:13,2010-11-11 14:20:54+00:00,0.0002,444.9065,348.0559,4,"accepted,queued,accepted,queued"
1-417868043,accepted,4 days 17:39:23,2010-11-11 14:21:28+00:00,4.7357,440.1708,355.0499,5,"accepted,queued,accepted,queued,accepted"
1-417868043,queued,85 days 02:54:02,2011-02-09 10:54:19+00:00,85.1209,355.0499,440.1708,6,"accepted,queued,accepted,queued,accepted,queued"
1-417868043,accepted,6 days 23:51:18,2011-02-16 10:45:37+00:00,6.994,348.0559,444.9065,7,"accepted,queued,accepted,queued,accepted,queued,accepted"
1-417868043,queued,0 days 00:00:08,2011-02-16 10:45:45+00:00,0.0001,348.0558,444.9067,8,"accepted,queued,accepted,queued,accepted,queued,accepted,queued"
1-417868043,accepted,348 days 01:19:52,2011-02-16 10:46:16+00:00,348.0555,0.0003,448.0667,9,"accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted"
1-417868043,completed,0 days 00:00:24,2012-01-30 12:06:01+00:00,0.0003,-0.0,448.069,10,"accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted,completed"
1-418122119,accepted,0 days 00:00:00,2010-11-09 06:48:53+00:00,0.0,452.1969,0.0,1,accepted
1-418122119,queued,0 days 00:02:42,2010-11-09 06:51:35+00:00,0.0019,452.195,0.0008,2,"accepted,queued"
1-418122119,accepted,452 days 04:39:36,2010-11-09 08:48:16+00:00,452.1942,0.0008,452.195,3,"accepted,queued,accepted"
1-418122119,completed,0 days 00:01:10,2012-02-04 11:32:21+00:00,0.0008,0.0,452.1969,4,"accepted,queued,accepted,completed"
1-418890453,accepted,0 days 00:00:00,2010-11-10 09:48:43+00:00,0.0,468.192,0.0,1,accepted
1-418890453,completed,48 days 23:41:20,2010-12-29 09:30:03+00:00,48.987,419.205,0.0002,2,"accepted,completed"
1-418890453,accepted,419 days 04:54:59,2010-12-29 09:37:12+00:00,419.2048,0.0002,419.205,3,"accepted,completed,accepted"
1-418890453,completed,0 days 00:00:18,2012-02-21 14:25:20+00:00,0.0002,0.0,468.192,4,"accepted,completed,accepted,completed"
1-419236954,accepted,0 days 00:00:00,2010-11-11 05:01:36+00:00,0.0,450.2741,-0.0,1,accepted
1-419236954,queued,0 days 00:03:18,2010-11-11 05:04:54+00:00,0.0023,450.2718,0.0025,2,"accepted,queued"
1-419236954,accepted,450 days 06:27:45,2010-11-11 10:08:22+00:00,450.2693,0.0025,450.2718,3,"accepted,queued,accepted"
1-419236954,completed,0 days 00:03:37,2012-02-04 11:36:16+00:00,0.0025,-0.0,450.2741,4,"accepted,queued,accepted,completed"
1-419614582,accepted,440 days 05:18:28,2010-11-12 07:55:20+00:00,440.2212,0.0,0.0,1,accepted
1-419614582,completed,0 days 00:00:02,2012-01-26 13:13:50+00:00,0.0,0.0,0.0,2,"accepted,completed"
1-419783741,accepted,445 days 23:11:08,2010-11-12 13:05:33+00:00,445.9661,0.0009,0.0,1,accepted
1-419783741,completed,0 days 00:01:14,2012-02-01 12:17:55+00:00,0.0009,0.0,0.0009,2,"accepted,completed"
1-419783822,accepted,445 days 23:09:14,2010-11-12 13:09:24+00:00,445.9647,0.0006,0.0,1,accepted
1-419783822,completed,0 days 00:00:51,2012-02-01 12:19:29+00:00,0.0006,0.0,0.0006,2,"accepted,completed"
1-422390390,accepted,479 days 18:27:37,2010-11-19 14:29:24+00:00,479.7692,0.0011,0.0,1,accepted
1-422390390,completed,0 days 00:01:32,2012-03-13 08:58:33+00:00,0.0011,0.0,0.0011,2,"accepted,completed"
1-422418092,accepted,0 days 00:00:00,2010-11-19 17:20:40+00:00,0.0,472.8658,-0.0,1,accepted
1-422418092,queued,0 days 00:04:44,2010-11-19 17:25:24+00:00,0.0033,472.8625,0.0001,2,"accepted,queued"
1-422418092,accepted,472 days 20:41:51,2012-02-06 11:47:02+00:00,472.8624,0.0001,472.8625,3,"accepted,queued,accepted"
1-422418092,completed,0 days 00:00:05,2012-03-06 14:07:20+00:00,0.0001,-0.0,472.8658,4,"accepted,queued,accepted,completed"
1-422877530,accepted,0 days 00:00:00,2010-11-22 13:20:07+00:00,0.0,438.9583,0.0,1,accepted
1-422877530,queued,0 days 00:03:12,2010-11-22 13:23:19+00:00,0.0022,438.9561,0.0043,2,"accepted,queued"
1-422877530,accepted,438 days 22:50:39,2010-11-22 13:25:19+00:00,438.9518,0.0043,438.9561,3,"accepted,queued,accepted"
1-422877530,completed,0 days 00:06:11,2012-02-04 12:20:09+00:00,0.0043,0.0,438.9583,4,"accepted,queued,accepted,completed"
1-423484126,accepted,0 days 00:00:00,2010-11-24 08:02:16+00:00,0.0,462.1209,0.0,1,accepted
1-423484126,completed,462 days 02:54:04,2012-02-29 10:56:20+00:00,462.1209,0.0,462.1209,2,"accepted,completed"
1-423648343,accepted,0 days 00:00:00,2010-11-24 09:01:08+00:00,0.0,406.2847,-0.0,1,accepted
1-423648343,queued,0 days 00:13:36,2010-11-24 09:14:44+00:00,0.0094,406.2753,0.0001,2,"accepted,queued"
1-423648343,accepted,406 days 06:36:18,2010-11-24 11:45:45+00:00,406.2752,0.0001,406.2753,3,"accepted,queued,accepted"
1-423648343,completed,0 days 00:00:10,2012-01-04 15:51:12+00:00,0.0001,-0.0,406.2847,4,"accepted,queued,accepted,completed"
1-423724447,accepted,0 days 00:00:00,2010-11-24 10:46:46+00:00,0.0,418.1453,0.0,1,accepted
1-423724447,completed,418 days 03:29:15,2012-01-16 14:16:01+00:00,418.1453,0.0,418.1453,2,"accepted,completed"
1-423751353,accepted,0 days 00:00:00,2010-11-24 11:31:32+00:00,0.0,437.0383,-0.0,1,accepted
1-423751353,queued,0 days 00:02:57,2010-11-24 11:34:29+00:00,0.002,437.0363,0.0019,2,"accepted,queued"
1-423751353,accepted,0 days 00:08:05,2010-11-24 11:38:49+00:00,0.0056,437.0307,235.9424,3,"accepted,queued,accepted"
1-423751353,queued,138 days 04:43:53,2011-04-11 16:26:27+00:00,138.1971,298.8336,235.9564,4,"accepted,queued,accepted,queued"
1-423751353,accepted,6 days 20:33:48,2011-04-11 16:26:46+00:00,6.8568,291.9768,274.32,5,"accepted,queued,accepted,queued,accepted"
1-423751353,queued,0 days 00:01:23,2011-04-18 13:01:38+00:00,0.001,291.9758,291.8902,6,"accepted,queued,accepted,queued,accepted,queued"
1-423751353,accepted,0 days 02:03:20,2011-04-18 15:04:51+00:00,0.0856,291.8902,291.9758,7,"accepted,queued,accepted,queued,accepted,queued,accepted"
1-423751353,queued,17 days 13:41:01,2011-05-06 04:45:59+00:00,17.5702,274.32,291.9768,8,"accepted,queued,accepted,queued,accepted,queued,accepted,queued"
1-423751353,accepted,38 days 08:43:38,2011-05-06 04:46:29+00:00,38.3636,235.9564,298.8336,9,"accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted"
1-423751353,queued,0 days 00:20:11,2011-06-13 13:49:48+00:00,0.014,235.9424,437.0307,10,"accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted,queued"
1-423751353,accepted,235 days 22:34:20,2011-06-16 10:10:47+00:00,235.9405,0.0019,437.0363,11,"accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted"
1-423751353,completed,0 days 00:02:40,2012-02-04 12:26:48+00:00,0.0019,-0.0,437.0383,12,"accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted,queued,accepted,completed"
1-424022692,accepted,0 days 00:00:00,2010-11-25 04:58:54+00:00,0.0,434.6748,-0.0,1,accepted
1-424022692,queued,0 days 00:04:36,2010-11-25 05:03:30+00:00,0.0032,434.6716,0.0005,2,"accepted,queued"
1-424022692,accepted,434 days 16:06:22,2010-11-25 06:53:36+00:00,434.6711,0.0005,434.6716,3,"accepted,queued,accepted"
1-424022692,completed,0 days 00:00:43,2012-02-02 21:10:35+00:00,0.0005,-0.0,434.6748,4,"accepted,queued,accepted,completed"
1-424065923,accepted,0 days 00:00:00,2010-11-25 08:31:24+00:00,0.0,436.1739,0.0,1,accepted
1-424065923,queued,0 days 00:03:28,2010-11-25 08:34:52+00:00,0.0024,436.1715,0.0099,2,"accepted,queued"
1-424065923,accepted,436 days 03:52:38,2010-11-25 08:45:05+00:00,436.1616,0.0099,436.1715,3,"accepted,queued,accepted"
1-424065923,completed,0 days 00:14:16,2012-02-04 12:41:46+00:00,0.0099,0.0,436.1739,4,"accepted,queued,accepted,completed"
1-424243405,accepted,159 days 19:50:23,2010-11-25 10:34:35+00:00,159.8267,286.5695,0.0,1,accepted
1-424243405,completed,286 days 13:40:05,2012-02-14 20:05:03+00:00,286.5695,0.0,286.5695,2,"accepted,completed"
1-424668301,accepted,0 days 00:00:00,2010-11-26 11:08:13+00:00,0.0,437.1576,-0.0,1,accepted
1-424668301,queued,0 days 00:03:23,2010-11-26 11:11:36+00:00,0.0023,437.1553,0.0102,2,"accepted,queued"
1-424668301,accepted,437 days 03:28:57,2010-11-26 16:17:37+00:00,437.1451,0.0102,437.1553,3,"accepted,queued,accepted"
1-424668301,completed,0 days 00:14:42,2012-02-06 14:55:15+00:00,0.0102,-0.0,437.1576,4,"accepted,queued,accepted,completed"
1-426876102,accepted,0 days 00:00:00,2010-12-03 11:08:38+00:00,0.0,423.0386,0.0,1,accepted
1-426876102,queued,0 days 00:06:18,2010-12-03 11:14:56+00:00,0.0044,423.0342,0.0004,2,"accepted,queued"
1-426876102,accepted,423 days 00:48:38,2010-12-03 12:43:00+00:00,423.0338,0.0004,423.0342,3,"accepted,queued,accepted"
1-426876102,completed,0 days 00:00:35,2012-01-30 12:04:09+00:00,0.0004,0.0,423.0386,4,"accepted,queued,accepted,completed"
1-426969419,accepted,0 days 00:00:00,2010-12-03 12:29:18+00:00,0.0,430.1026,0.0,1,accepted
1-426969419,queued,0 days 00:08:08,2010-12-03 12:37:26+00:00,0.0056,430.097,0.0011,2,"accepted,queued"
1-426969419,accepted,430 days 02:18:06,2010-12-03 12:40:54+00:00,430.0959,0.0011,430.097,3,"accepted,queued,accepted"
1-426969419,completed,0 days 00:01:32,2012-02-06 14:57:04+00:00,0.0011,0.0,430.1026,4,"accepted,queued,accepted,completed"
1-427498853,accepted,0 days 00:00:00,2010-12-06 13:34:32+00:00,0.0,419.9277,0.0,1,accepted
1-427498853,queued,0 days 00:10:53,2010-12-06 13:45:25+00:00,0.0076,419.9201,0.002,2,"accepted,queued"
1-427498853,accepted,419 days 22:02:08,2010-12-14 10:26:54+00:00,419.9181,0.002,419.9201,3,"accepted,queued,accepted"
1-427498853,completed,0 days 00:02:50,2012-01-30 11:50:23+00:00,0.002,0.0,419.9277,4,"accepted,queued,accepted,completed"
1-427614010,accepted,0 days 00:00:00,2010-12-06 18:10:24+00:00,0.0,468.8047,0.0,1,accepted
1-427614010,completed,468 days 19:18:49,2012-03-19 13:29:13+00:00,468.8047,0.0,468.8047,2,"accepted,completed"
1-427955007,accepted,141 days 17:21:27,2010-12-07 13:24:36+00:00,141.7232,273.1263,0.0,1,accepted
1-427955007,completed,273 days 03:01:56,2012-01-26 09:47:59+00:00,273.1263,0.0,273.1263,2,"accepted,completed"
1-428252132,accepted,0 days 00:00:00,2010-12-08 09:23:06+00:00,0.0,420.1521,0.0,1,accepted
1-428252132,queued,0 days 00:34:58,2010-12-08 09:58:04+00:00,0.0243,420.1278,146.1546,2,"accepted,queued"
1-428252132,accepted,273 days 23:21:23,2011-09-08 09:18:39+00:00,273.9732,146.1546,420.1278,3,"accepted,queued,accepted"
1-428252132,completed,146 days 03:42:37,2012-02-01 13:02:04+00:00,146.1546,0.0,420.1521,4,"accepted,queued,accepted,completed"
1-428421057,accepted,0 days 00:00:00,2010-12-08 15:24:58+00:00,0.0,424.987,0.0,1,accepted
1-428421057,queued,0 days 16:19:36,2010-12-09 07:44:34+00:00,0.6803,424.3067,0.002,2,"accepted,queued"
1-428421057,accepted,424 days 07:18:46,2010-12-09 11:10:24+00:00,424.3047,0.002,424.3067,3,"accepted,queued,accepted"
1-428421057,completed,0 days 00:02:51,2012-02-06 15:06:11+00:00,0.002,0.0,424.987,4,"accepted,queued,accepted,completed"
1-429498598,accepted,415 days 00:15:43,2010-12-13 07:41:40+00:00,415.0109,0.0764,-0.0,1,accepted
1-429498598,completed,0 days 01:50:00,2012-02-01 09:47:23+00:00,0.0764,-0.0,0.0764,2,"accepted,completed"
1-429979181,accepted,0 days 00:00:00,2010-12-14 09:22:05+00:00,0.0,419.2402,0.0,1,accepted
1-429979181,queued,0 days 00:08:01,2010-12-14 09:30:06+00:00,0.0056,419.2346,0.0009,2,"accepted,queued"
1-429979181,accepted,0 days 00:53:21,2010-12-14 10:23:22+00:00,0.037,419.1976,301.2175,3,"accepted,queued,accepted"
1-429979181,queued,114 days 00:26:09,2011-04-07 10:49:36+00:00,114.0182,305.1794,301.3006,4,"accepted,queued,accepted,queued"
1-429979181,accepted,3 days 21:05:27,2011-04-07 10:53:08+00:00,3.8788,301.3006,305.1794,5,"accepted,queued,accepted,queued,accepted"
1-429979181,queued,0 days 01:59:41,2011-04-11 09:54:44+00:00,0.0831,301.2175,419.1976,6,"accepted,queued,accepted,queued,accepted,queued"
1-429979181,accepted,301 days 05:11:50,2011-04-11 10:25:36+00:00,301.2166,0.0009,419.2346,7,"accepted,queued,accepted,queued,accepted,queued,accepted"
1-429979181,completed,0 days 00:01:15,2012-02-06 15:07:49+00:00,0.0009,0.0,419.2402,8,"accepted,queued,accepted,queued,accepted,queued,accepted,completed"
1-430150814,accepted,471 days 22:47:42,2010-12-14 13:35:45+00:00,471.9498,21.1097,-0.0,1,accepted
